1268123934	253	253	253	253	323	323	323	323	0	0	0	2
1268925044	639	639	253	253	726	726	323	323	2	0	0	0
1269178345	253	253	253	253	323	323	323	323	2	0	0	0
1275468414	639	639	253	253	726	726	323	323	2	0	0	0
1275562882	200	253	253	253	200	323	323	323	0	0	0	2
1276181992	253	253	253	253	323	323	323	323	2	0	0	0
1321274901	253	253	253	253	323	323	323	323	0	0	0	2
1321275385	253	253	253	253	323	323	323	323	2	0	0	0
1321275502	253	253	253	253	323	323	323	323	0	0	0	2
1321275629	253	253	253	253	323	323	323	323	2	0	0	0
1321276158	253	253	253	253	323	323	323	323	0	0	0	2
1321276214	253	253	253	253	323	323	323	323	2	0	0	0
1321527321	253	253	253	253	323	323	323	323	0	0	0	2
1321527956	253	253	253	253	323	323	323	323	2	0	0	0
1339500943	253	253	253	253	323	323	323	323	3	2	0	0
1339501420	253	253	253	253	323	323	323	323	2	2	0	0
1339503094	253	253	253	253	323	323	323	323	0	0	0	2
1339506742	253	253	253	253	323	323	323	323	3	2	0	0
1339578036	253	253	253	253	323	323	323	323	3	2	1	0
1370250653	253	253	253	253	323	323	323	323	2	2	0	0
1370250941	253	253	253	253	323	323	323	323	3	2	0	0
1370250978	253	253	253	253	323	323	323	323	3	2	1	0
1398237320	253	253	253	253	323	323	323	323	3	2	0	0
1398237438	253	253	253	253	323	323	323	323	3	2	1	0
1422522592	253	253	253	253	323	323	323	323	0	0	0	2
1425376474	253	253	253	253	323	323	323	323	3	2	1	0
1425378088	253	253	253	253	323	323	323	323	0	0	0	2
1425378292	253	253	253	253	323	323	323	323	3	2	1	0